symbol,name,sector,composite_score,value_score,momentum_score,quality_score,flow_score,news_score,analyst_conviction_score,analyst_avg_score,analyst_report_count,analyst_broker_diversity,analyst_target_revision_pct,analyst_novelty_score,analyst_fwd_ret_5d,analyst_fwd_ret_20d,analyst_alpha_ret_5d,analyst_alpha_ret_20d,analyst_bias_adjustment,analyst_parse_quality_score,analyst_pdf_coverage,analyst_target_upside_pct,analyst_target_dispersion_pct,analyst_agreement_score,analyst_recency_score,analyst_latest_title,analyst_revision_breadth_score,analyst_revision_breadth_count,analyst_positive_revision_ratio,analyst_peer_spillover_score,analyst_peer_alpha_5d,analyst_peer_support_count,macro_sector_score,macro_regime_score,macro_micro_interaction_score,ml_pred_return_5d,ml_pred_score,ml_sector_score,ml_model_type,ml_train_rows,flow_top_brokers,flow_event_mix,micro_ofi,micro_foreign_pressure,micro_broker_concentration,micro_queue_imbalance,micro_absorption_score,microstructure_score,flow_intraday_samples,flow_intraday_avg_5m,flow_intraday_avg_15m,flow_intraday_avg_30m,flow_intraday_avg_60m,flow_intraday_last_event,flow_intraday_last_captured_at,factor_rank_score,analyst_rank_score,flow_state_score,flow_rank_score,flow_intraday_edge_score,flow_intraday_rank_score,micro_rank_score,macro_rank_score,ml_rank_score,active_source_count,card_score
006400,삼성SDI,2차전지/배터리,,,,,,,9.1819,2.3091,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0181,0.582,0.0,28.7554,0.0,1.0,0.8154,26년 영업 흑자 전환 예상,1.0,1.0,1.0,0.2414,0.0,1.0,0.0,1.8,0.533235294117647,0.03048748712668181,0.4470588235294118,0.40588235294117647,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.6309523809523809,,,,,,0.5647058823529412,0.4470588235294118,3,0.5329734219269102
064760,티씨케이,반도체와반도체장비,,,,,,,9.0537,2.4193,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.0094,0.5742,0.0,33.6303,0.0,1.0,0.7029,1Q26 예상 영업이익 QoQ +53.0%,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.8,0.5491176470588235,0.029900254177190437,0.43529411764705883,0.55,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.6190476190476191,,,,,,0.6,0.43529411764705883,3,0.5322259136212624
001040,CJ,철강/비철금속,,,,,,,7.8819,1.8347,3.0,2.0,0.0,0.7768,0.0,0.0,0.0,0.0,0.1891,0.7597,0.3333,6.7887,2.0203,0.7798,0.8154,푸드빌 호실적. 올리브영 가치도 multiple에 ..,1.0,2.0,1.0,0.0228,0.0,1.0,0.0,1.8,0.475,0.04234481627216312,0.7058823529411765,0.5882352941176471,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.4642857142857143,,,,,,0.4588235294117647,0.7058823529411765,3,0.529485049833887
053030,바이넥스,제약,,,,,,,6.6117,1.3456,2.0,1.0,0.0,0.746,0.0,0.0,0.0,0.0,-0.0687,0.8069,0.5,0.0,0.0,0.7,0.776,바이넥스(053030) 상업화 생산 확대를 위한 준비,1.0,1.0,1.0,0.2759,0.0,3.0,0.0,1.8,0.4591176470588235,0.060173648674261414,0.8470588235294118,0.6588235294117647,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.3333333333333333,,,,,,0.4235294117647059,0.8470588235294118,3,0.5177740863787375
356860,티엘비,반도체와반도체장비,,,,,,,6.7698,1.4122,2.0,1.0,0.0,0.7511,0.0,0.0,0.0,0.0,0.1938,0.808,0.5,0.0,0.0,0.7,0.8568,"티엘비(356860) 티엘비, 공장투어 후기 (추가 증설 결정)",1.0,1.0,1.0,0.2785,0.0,3.0,0.0,1.8,0.4644117647058824,0.056982248546185686,0.8235294117647058,0.55,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.34523809523809523,,,,,,0.43529411764705883,0.8235294117647058,3,0.517358803986711
041510,에스엠,엔터테인먼트/게임,,,,,,,7.413,0.8736,4.0,2.0,0.0,0.7474,0.0,0.0,0.0,0.0,0.0648,0.8355,0.5,18.6147,2.1898,0.6781,0.8154,에스엠(041510) P/E 밴드 하단에서 여전히 매력적인 투자처,0.5965,1.0,1.0,0.2754,0.0,4.0,0.0,1.8,0.3955882352941177,0.05984049961915219,0.8352941176470589,0.8658823529411764,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.40476190476190477,,,,,,0.2823529411764706,0.8352941176470589,3,0.5117940199335548
353200,대덕전자,전자장비와기기,,,,,,,7.9264,0.676,3.0,2.0,0.0,0.7638,0.0,0.0,0.0,0.0,0.073,0.7476,0.3333,70.394,2.2097,0.9779,0.8568,"서버 FCBGA 공급 가시화, 멀티플 리레이팅 근..",0.5698,1.0,1.0,-0.0505,0.0,1.0,0.0,1.8,0.385,0.0494070649979285,0.7647058823529411,0.6117647058823529,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.47619047619047616,,,,,,0.25882352941176473,0.7647058823529411,3,0.5116279069767441
005440,현대지에프홀딩스,복합기업,,,,,,,8.7135,2.2999,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.051,0.6322,0.0,18.75,0.0,1.0,0.7385,조정이 주는 멋진 기회!,1.0,1.0,1.0,0.3397,0.0,1.0,0.0,1.8,0.5279411764705882,0.028341933978930194,0.4,0.43137254901960786,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.5833333333333334,,,,,,0.5529411764705883,0.4,3,0.499750830564784
023160,태광,조선/해양,,,,,,,8.7308,1.9927,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.0853,0.559,0.0,34.9911,0.0,1.0,0.7385,앞으로 좋아질 실적과 주주환원까지,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.8,0.49617647058823533,0.02842117836290992,0.4117647058823529,0.4117647058823529,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.5952380952380952,,,,,,0.49411764705882355,0.4117647058823529,3,0.49584717607973416
017670,SK텔레콤,통신서비스,,,,,,,8.3916,2.3863,1.0,1.0,0.0,0.8,5.0667,0.0,-0.2905,0.0,0.0684,0.6195,0.0,25.3133,0.0,1.0,0.6058,이번엔 기대가 되는 4월입니다,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.8,0.5385294117647059,0.026062021881067654,0.3764705882352941,0.3764705882352941,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.5476190476190477,,,,,,0.5764705882352941,0.3764705882352941,3,0.48471760797342184
011210,현대위아,자동차부품/타이어,,,,,,,7.8301,2.5416,2.0,1.0,0.0,0.7914,0.0,0.0,0.0,0.0,-0.0771,0.9014,0.5,-6.2192,0.0,1.0,0.7385,현대위아(011210) Corp. Day 후기: 열관리 매출 증가와 인도 증설,1.0,1.0,1.0,0.2866,-0.1393,1.0,0.0,1.8,0.5544117647058824,0.03089819644359949,0.4588235294117647,0.4,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.4523809523809524,,,,,,0.611764705882353,0.4588235294117647,3,0.4822259136212624
089970,브이엠,반도체와반도체장비,,,,,,,8.8854,1.2929,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2296,0.595,0.0,51.4423,0.0,1.0,0.8154,예상보다 좋습니다,1.0,1.0,1.0,0.3059,0.0,2.0,0.0,1.8,0.43264705882352944,0.029129339158474397,0.4235294117647059,0.55,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.6071428571428571,,,,,,0.36470588235294116,0.4235294117647059,3,0.4779900332225913
089850,유비벨록스,전자제품,,,,,,,6.2499,1.4501,2.0,1.0,0.0,0.762,0.0,0.0,0.0,0.0,0.1938,0.8071,0.5,0.0,0.0,0.7,0.8568,유비벨록스(089850) 독점적 지위 갖춰가는 사업 한두 개가 아니다,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.8,0.4697058823529412,0.0462321741010076,0.7411764705882353,0.7411764705882353,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.2857142857142857,,,,,,0.4470588235294118,0.7411764705882353,3,0.4740863787375415
043370,피에이치에이,자동차부품/타이어,,,,,,,7.9909,2.672,1.0,1.0,0.0,0.8,1.6908,0.0,-0.1393,0.0,0.1177,0.649,0.0,10.3753,0.0,1.0,0.6058,자기주식 7.0% 보유 중,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.8,0.5755882352941177,0.024645780301187234,0.3411764705882353,0.4,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.4880952380952381,,,,,,0.6588235294117647,0.3411764705882353,3,0.4693521594684385
089980,상아프론테크,전자장비와기기,,,,,,,5.2612,0.003,2.0,1.0,0.0,0.6704,0.0,0.0,0.0,0.0,-0.0572,0.925,0.5,34.5291,0.0,1.0,0.7385,상아프론테크(089980) 글로벌 위성 사업자용 소재사업 호조로 이익 증가,0.2,0.0,1.0,-0.152,0.0,0.0,0.0,1.8,0.3426470588235294,0.10622383368282938,0.9764705882352941,0.6117647058823529,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.20238095238095238,,,,,,0.16470588235294117,0.9764705882352941,3,0.4583887043189368
138930,BNK금융지주,금융지주/은행,,,,,,,8.1551,2.0201,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2337,0.6165,0.0,22.9303,0.0,1.0,0.7385,"1분기 NIM 상승과 대손비용 안정화, CET 1 비..",1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.8,0.5014705882352941,0.025784126810474803,0.35294117647058826,0.3411764705882353,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.5,,,,,,0.5058823529411764,0.35294117647058826,3,0.446843853820598
053580,웹케시,소프트웨어,,,,,,,7.0795,1.1669,2.0,1.0,0.0,0.7777,0.0,0.0,0.0,0.0,-0.1051,0.925,0.5,42.2319,0.0,1.0,0.776,웹케시(053580) 콥데이 後記: 금융 AI Agent 기업으로 도약 중,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.8,0.4220588235294118,0.03217173290013675,0.4823529411764706,0.4823529411764706,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.38095238095238093,,,,,,0.3411764705882353,0.4823529411764706,3,0.41029900332225905
316140,우리금융지주,금융지주/은행,,,,,,,7.6917,1.2972,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2125,0.6347,0.0,19.4444,0.0,1.0,0.776,동양생명 완전자회사화는 ABL생명 통합을 위..,1.0,1.0,1.0,0.2636,0.0,1.0,0.0,1.8,0.4379411764705883,0.0236614766638734,0.32941176470588235,0.3411764705882353,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.44047619047619047,,,,,,0.3764705882352941,0.32941176470588235,3,0.3931063122923587
256150,한독크린텍,가정용기기와용품,,,,,,,6.8233,1.8348,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.0429,0.5798,0.0,0.0,0.0,1.0,0.7385,국내 정수기용 카본블록 필터 1위 업체,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.8,0.48029411764705887,0.019683683424105036,0.29411764705882354,0.29411764705882354,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.35714285714285715,,,,,,0.47058823529411764,0.29411764705882354,3,0.371594684385382
298050,HS효성첨단소재,화학/석유화학,,,,,,,7.5836,0.906,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.1328,0.5548,0.0,19.5219,0.0,1.0,0.8568,든든한 본업과 탄소섬유 기대감 부각,1.0,1.0,1.0,0.3623,0.0,2.0,0.0,1.8,0.40088235294117647,0.023166313779005875,0.3176470588235294,0.5215686274509804,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.4166666666666667,,,,,,0.29411764705882354,0.3176470588235294,3,0.3648671096345515
306200,세아제강,철강/비철금속,,,,,,,5.6917,0.3906,2.0,1.0,0.0,0.7697,0.0,0.0,0.0,0.0,0.0085,0.7934,0.5,28.012,0.0,1.0,0.776,"세아제강(306200) 하방은 프로젝트, 상방은 유가",0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.8,0.36911764705882355,0.03195688260589688,0.47058823529411764,0.5882352941176471,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.23809523809523808,,,,,,0.2235294117647059,0.47058823529411764,3,0.3327242524916943
025540,한국단자,자동차부품,,,,,,,6.2707,1.3178,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2127,0.679,0.0,0.0,0.0,1.0,0.7029,실적 회복과 배당은 기본. 더 큰 미래도 가능..,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.8,0.44323529411764706,0.017152443736983894,0.24705882352941178,0.14901960784313725,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.2976190476190476,,,,,,0.38823529411764707,0.24705882352941178,3,0.32018272425249167
042500,링네트,IT서비스,,,,,,,6.479,1.0966,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.076,0.5642,0.0,0.0,0.0,1.0,0.8154,네트워크 통합(NI)의 수익 방정식,1.0,1.0,1.0,0.1975,-0.297,1.0,0.0,1.8,0.4167647058823529,0.01810658276490162,0.25882352941176473,0.23529411764705882,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.30952380952380953,,,,,,0.32941176470588235,0.25882352941176473,3,0.31627906976744186
376930,노을,건강관리장비와용품,,,,,,,6.158,1.0926,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.0998,0.596,0.0,0.0,0.0,1.0,0.8154,스케일업 단계로 진입,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.8,0.41147058823529414,0.01663621009105818,0.23529411764705882,0.23529411764705882,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.27380952380952384,,,,,,0.3176470588235294,0.23529411764705882,3,0.29426910299003317
028050,삼성E&A,건설,,,,,,,6.6079,0.0857,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.1142,0.5495,0.0,23.6264,0.0,1.0,0.7385,실적보다는 높아진 뉴에너지 성장성에 주목,1.0,1.0,1.0,0.227,0.0,1.0,0.0,1.8,0.34794117647058825,0.018697022134554018,0.27058823529411763,0.5882352941176471,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.32142857142857145,,,,,,0.17647058823529413,0.27058823529411763,3,0.29377076411960124
214180,헥토이노베이션,IT서비스,,,,,,,5.9224,1.1853,1.0,1.0,0.0,0.8,0.0,0.0,-0.297,0.0,-0.0047,0.6252,0.0,0.0,0.0,1.0,0.6058,실적과 모멘텀 모두 매력적이다!,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.8,0.4273529411764706,0.014733582416990491,0.21176470588235294,0.23529411764705882,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.2619047619047619,,,,,,0.35294117647058826,0.21176470588235294,3,0.2900332225913621
380540,옵티코어,통신장비,,,,,,,-4.8847,-5.9688,2.0,1.0,0.0,0.6823,0.0,0.0,0.0,0.0,-0.0295,0.9204,0.5,0.0,0.0,0.7,0.7029,옵티코어(380540) K-AAOI의 가능성을 보다,-1.0,-1.0,0.0,-0.2018,0.0,0.0,0.0,1.8,0.27382352941176474,0.041903203970451226,0.6823529411764706,0.35294117647058826,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.011904761904761904,,,,,,0.011764705882352941,0.6823529411764706,3,0.273172757475083
004690,삼천리,전력/유틸리티,,,,,,,5.715,0.6496,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2215,0.596,0.0,0.0,0.0,1.0,0.8154,보유 자사주 소각 긍정적,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.8,0.3797058823529412,0.014607004189149625,0.2,0.2,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.25,,,,,,0.24705882352941178,0.2,3,0.2613787375415282
078520,에이블씨엔씨,화장품,,,,,,,5.6551,0.7023,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.0196,0.7312,0.0,0.0,0.0,1.0,0.7029,"실적, 밸류에이션, 주주환원 완벽한 3박자",1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.8,0.39029411764705885,0.014332626235370117,0.17647058823529413,0.17647058823529413,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.21428571428571427,,,,,,0.27058823529411763,0.17647058823529413,3,0.2463455149501661
456160,지투지바이오,제약,,,,,,,5.6631,0.1415,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.132,0.5585,0.0,0.0,0.0,1.0,0.7385,삼성에피스 L/O 성공에 투자 유치까지,1.0,1.0,1.0,0.3109,0.0,2.0,0.0,1.8,0.3532352941176471,0.014369271037210453,0.18823529411764706,0.6588235294117647,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.2261904761904762,,,,,,0.18823529411764706,0.18823529411764706,3,0.23779069767441854
307950,현대오토에버,IT소프트웨어 (플랫폼/SI),,,,,,,3.3375,0.1763,2.0,1.0,0.0,0.7756,0.0,0.0,0.0,0.0,0.0239,0.7903,0.5,-10.1796,0.0,1.0,0.8568,현대오토에버(307950) GTC 2026 ‘HMG-엔비디아’ 로봇/자율주행 협력의 숨은 수혜자,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.8,0.3638235294117647,0.015191774163604042,0.2235294117647059,0.2235294117647059,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.15476190476190477,,,,,,0.21176470588235294,0.2235294117647059,3,0.22749169435215946
068930,디지털대성,교육서비스,,,,,,,5.2471,0.5486,1.0,1.0,0.0,0.8,0.5599,0.0,-0.3935,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6058,올해도 N수생 多,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.8,0.3744117647058824,0.011372754960170357,0.15294117647058825,0.2431372549019608,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.19047619047619047,,,,,,0.23529411764705882,0.15294117647058825,3,0.22392026578073088
019180,티에이치엔,자동차부품,,,,,,,5.2446,0.1516,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2185,0.5785,0.0,0.0,0.0,1.0,0.776,P/E가 3배도 안 되네요,1.0,1.0,1.0,-0.0109,0.0,1.0,0.0,1.8,0.35852941176470593,0.012452289840937927,0.16470588235294117,0.14901960784313725,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.17857142857142858,,,,,,0.2,0.16470588235294117,3,0.21619601328903654
006360,GS건설,건설/건자재,,,,,,,4.2056,-1.2598,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.0307,0.6013,0.0,51.7857,0.0,1.0,0.8154,"원전 소외주, 반등 포인트 점검",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8,0.29500000000000004,0.0004347677730157252,0.1411764705882353,0.1411764705882353,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.16666666666666666,,,,,,0.058823529411764705,0.1411764705882353,3,0.17707641196013285
241560,두산밥캣,기계/공작기계,,,,,,,2.9586,-0.2759,2.0,2.0,0.0,0.7961,4.4702,0.0,-3.9566,0.0,0.0736,0.6208,0.0,23.0769,0.0,0.7,0.7029,"낮아진 딜러 재고, 높아진 밸류에이션 매력도",0.0414,0.0,0.5518,0.0,0.0,0.0,0.0,1.8,0.32676470588235296,-0.012952221200522498,0.10588235294117647,0.11176470588235293,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.13095238095238096,,,,,,0.12941176470588237,0.10588235294117647,3,0.16785714285714284
014830,유니드,화학,,,,,,,2.9882,-2.2556,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.0154,1.0,1.0,27.8928,0.0,1.0,0.7029,유니드(014830) 중국 경질 탄산칼륨 재편의 수혜주,0.0,0.0,1.0,0.3469,0.0,1.0,0.0,1.8,0.28441176470588236,-0.005141654947037253,0.12941176470588237,0.396078431372549,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.14285714285714285,,,,,,0.03529411764705882,0.12941176470588237,3,0.16046511627906973
360350,코셈,전자장비와기기,,,,,,,1.8347,-0.034,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.0067,0.5708,0.0,0.0,0.0,1.0,0.7385,제2의 파크시스템스를 찾는다면,-1.0,-1.0,0.0,0.0002,0.0,1.0,0.0,1.8,0.3320588235294118,-0.017683655741299244,0.09411764705882353,0.6117647058823529,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.10714285714285714,,,,,,0.1411764705882353,0.09411764705882353,3,0.1582225913621262
267250,HD현대,기계/공작기계,,,,,,,2.6046,-2.6506,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0739,1.0,1.0,41.8803,0.0,1.0,0.8568,HD현대(267250) HD현대오일뱅크와 로봇,0.0,0.0,1.0,-0.2763,-3.9566,1.0,0.0,1.8,0.2791176470588235,-0.006898773195281319,0.11764705882352941,0.11176470588235293,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.11904761904761904,,,,,,0.023529411764705882,0.11764705882352941,3,0.14617940199335544
339950,아이비김영,교육서비스,,,,,,,1.6343,-0.7269,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0739,1.0,1.0,0.0,0.0,1.0,0.8568,아이비김영(339950) 안정적인 성장 흐름 & 저평가,-1.0,-1.0,0.0,0.2453,-0.3935,2.0,0.0,1.8,0.3214705882352941,-0.018601608027399644,0.08235294117647059,0.2431372549019608,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.09523809523809523,,,,,,0.11764705882352941,0.08235294117647059,3,0.1458471760797342
071840,롯데하이마트,유통/백화점,,,,,,,1.4093,-0.899,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.6567,0.0,0.0,0.0,1.0,0.7385,어려운 환경 속 실적 턴어라운드 달성,-1.0,-1.0,0.0,0.3664,0.0,1.0,0.0,1.8,0.3108823529411765,-0.019632243079159062,0.07058823529411765,0.39215686274509803,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.08333333333333333,,,,,,0.09411764705882353,0.07058823529411765,3,0.1334717607973422
332370,아이디피,컴퓨터와주변기기,,,,,,,0.9762,-0.9306,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.0609,0.603,0.0,0.0,0.0,1.0,0.8568,안정성 기반으로 변화를 준비,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.8,0.3002941176470588,-0.0216161010387902,0.058823529411764705,0.058823529411764705,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.07142857142857142,,,,,,0.07058823529411765,0.058823529411764705,3,0.12109634551495015
476830,알지노믹스,생물공학,,,,,,,0.8728,-0.9157,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.705,0.0,0.0,0.0,1.0,0.7385,4월 AACR RZ-001 간암 중간 데이터에 주목,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.8,0.30558823529411766,-0.02208973510257653,0.047058823529411764,0.047058823529411764,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.05952380952380952,,,,,,0.08235294117647059,0.047058823529411764,3,0.11569767441860464
078340,컴투스,게임엔터테인먼트,,,,,,,-0.0917,-0.0285,1.0,1.0,0.0,0.8,-3.869,0.0,-2.9397,0.0,0.0,0.5272,0.0,-10.8635,0.0,1.0,0.6058,콥데이 후기: 다가오는 기대 신작들,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.8,0.33735294117647063,-0.03465809928552702,0.011764705882352941,0.011764705882352941,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.023809523809523808,,,,,,0.15294117647058825,0.011764705882352941,3,0.10647840531561462
138080,오이솔루션,통신장비,,,,,,,0.3597,-0.8942,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7029,오이솔루션(138080) AI 데이터센터로 체급 올리기,-1.0,-1.0,0.0,-0.4158,0.0,0.0,0.0,1.8,0.31617647058823534,-0.024440041080611014,0.023529411764705882,0.35294117647058826,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.03571428571428571,,,,,,0.10588235294117647,0.023529411764705882,3,0.1049003322259136
007340,DN오토모티브,자동차부품,,,,,,,0.7215,-1.4178,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2509,0.6572,0.0,0.0,0.0,1.0,0.7385,밸류업의 조건들이 갖춰지고 있다,-1.0,-1.0,0.0,0.2257,0.0,1.0,0.0,1.8,0.2897058823529412,-0.022782779917381868,0.03529411764705882,0.14901960784313725,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.047619047619047616,,,,,,0.047058823529411764,0.03529411764705882,3,0.10099667774086378
